Timestamp,Latitude,Longitude,Occupancy,Capacity,QueueLength,TrafficCongestion,IsSpecialDay,VehicleTypeWeight
2016-10-25 14:29:00,26.14453614,91.73617216,365,577,4,average,0,0.5
2016-10-25 15:02:00,26.14453614,91.73617216,340,577,3,average,0,1.0
2016-10-25 15:29:00,26.14453614,91.73617216,302,577,2,low,0,0.5
2016-10-25 15:56:00,26.14453614,91.73617216,273,577,2,low,0,1.0
2016-10-25 16:29:00,26.14453614,91.73617216,226,577,2,low,0,1.0
2016-10-26 07:59:00,26.14453614,91.73617216,56,577,1,low,0,0.5
2016-10-26 08:32:00,26.14453614,91.73617216,63,577,2,low,0,1.5
2016-10-26 08:59:00,26.14453614,91.73617216,70,577,1,low,0,1.0
2016-10-26 09:26:00,26.14453614,91.73617216,87,577,2,average,0,1.0
2016-10-26 09:59:00,26.14453614,91.73617216,108,577,2,low,0,1.0
2016-10-26 10:26:00,26.14453614,91.73617216,125,577,2,low,0,0.5
2016-10-26 10:59:00,26.14453614,91.73617216,159,577,3,average,0,1.0
2016-10-26 11:26:00,26.14453614,91.73617216,182,577,4,average,0,1.0
2016-10-26 11:59:00,26.14453614,91.73617216,198,577,5,average,0,1.0
2016-10-26 12:26:00,26.14453614,91.73617216,205,577,7,high,0,0.5
2016-10-26 12:59:00,26.14453614,91.73617216,231,577,7,high,0,1.0
2016-10-26 13:26:00,26.14453614,91.73617216,244,577,7,high,0,1.0
2016-10-26 13:59:00,26.14453614,91.73617216,260,577,5,average,0,1.0
2016-10-26 14:26:00,26.14453614,91.73617216,267,577,4,average,0,1.0
2016-10-26 14:59:00,26.14453614,91.73617216,252,577,4,average,0,1.0
2016-10-26 15:26:00,26.14453614,91.73617216,238,577,2,low,0,1.0
2016-10-26 15:59:00,26.14453614,91.73617216,212,577,2,low,0,0.5
2016-10-26 16:32:00,26.14453614,91.73617216,180,577,2,low,0,1.0
2016-10-27 07:59:00,26.14453614,91.73617216,54,577,2,low,0,1.0
2016-10-27 08:32:00,26.14453614,91.73617216,60,577,1,average,0,1.0
2016-10-27 08:59:00,26.14453614,91.73617216,69,577,1,low,0,1.0
2016-10-27 09:32:00,26.14453614,91.73617216,90,577,2,low,0,1.0
2016-10-27 09:59:00,26.14453614,91.73617216,102,577,2,average,0,1.5
2016-10-27 10:25:00,26.14453614,91.73617216,117,577,3,average,0,0.5
2016-10-27 10:59:00,26.14453614,91.73617216,160,577,3,average,0,0.5
2016-10-27 11:32:00,26.14453614,91.73617216,189,577,5,average,0,1.0
2016-10-27 11:59:00,26.14453614,91.73617216,207,577,7,high,0,1.0
2016-10-27 12:26:00,26.14453614,91.73617216,222,577,8,high,0,1.0
2016-10-27 12:59:00,26.14453614,91.73617216,247,577,5,average,0,1.0
2016-10-27 13:32:00,26.14453614,91.73617216,271,577,7,high,0,1.0
2016-10-27 13:59:00,26.14453614,91.73617216,279,577,5,average,0,1.0
2016-10-27 14:26:00,26.14453614,91.73617216,280,577,4,average,0,1.5
2016-10-27 14:59:00,26.14453614,91.73617216,266,577,3,average,0,0.5
2016-10-27 15:26:00,26.14453614,91.73617216,263,577,3,low,0,1.0
2016-10-27 15:59:00,26.14453614,91.73617216,241,577,3,low,0,1.0
2016-10-27 16:26:00,26.14453614,91.73617216,225,577,2,low,0,1.5
2016-10-28 08:16:00,26.14453614,91.73617216,57,577,1,low,0,1.0
2016-10-28 08:16:00,26.14453614,91.73617216,57,577,2,low,0,1.0
2016-10-28 08:56:00,26.14453614,91.73617216,69,577,1,low,0,1.0
2016-10-28 09:29:00,26.14453614,91.73617216,99,577,2,low,0,0.5
2016-10-28 10:02:00,26.14453614,91.73617216,135,577,2,low,0,1.0
2016-10-28 10:29:00,26.14453614,91.73617216,171,577,3,low,0,1.0
2016-10-28 10:56:00,26.14453614,91.73617216,196,577,4,average,0,1.0
2016-10-28 11:29:00,26.14453614,91.73617216,230,577,5,average,0,1.0
2016-10-28 12:02:00,26.14453614,91.73617216,262,577,5,average,0,0.5
2016-10-28 12:29:00,26.14453614,91.73617216,269,577,8,high,0,1.0
2016-10-28 13:02:00,26.14453614,91.73617216,266,577,6,high,0,1.0
2016-10-28 13:29:00,26.14453614,91.73617216,275,577,7,high,0,1.0
2016-10-28 14:02:00,26.14453614,91.73617216,296,577,5,high,0,0.5
2016-10-28 14:29:00,26.14453614,91.73617216,290,577,5,high,0,1.0
2016-10-28 15:02:00,26.14453614,91.73617216,282,577,2,low,0,1.0
2016-10-28 15:29:00,26.14453614,91.73617216,269,577,2,low,0,1.0
2016-10-28 16:02:00,26.14453614,91.73617216,256,577,1,low,0,1.0
2016-10-28 16:29:00,26.14453614,91.73617216,220,577,2,low,0,1.0
2016-10-29 07:59:00,26.14453614,91.73617216,51,577,1,low,0,1.0
2016-10-29 08:26:00,26.14453614,91.73617216,56,577,1,low,0,1.0
2016-10-29 08:59:00,26.14453614,91.73617216,66,577,2,low,0,1.0
2016-10-29 09:26:00,26.14453614,91.73617216,91,577,2,low,0,1.0
2016-10-29 09:59:00,26.14453614,91.73617216,124,577,2,low,0,1.0
2016-10-29 10:26:00,26.14453614,91.73617216,164,577,3,low,0,0.5
2016-10-29 10:59:00,26.14453614,91.73617216,213,577,4,average,0,1.0
2016-10-29 11:25:00,26.14453614,91.73617216,267,577,5,average,0,1.0
2016-10-29 12:06:00,26.14453614,91.73617216,314,577,5,average,0,0.5
2016-10-29 12:26:00,26.14453614,91.73617216,339,577,8,high,0,1.0
2016-10-29 12:59:00,26.14453614,91.73617216,338,577,6,average,0,0.5
2016-10-29 13:26:00,26.14453614,91.73617216,368,577,8,high,0,1.0
2016-10-29 13:59:00,26.14453614,91.73617216,366,577,5,average,0,0.5
2016-10-29 14:26:00,26.14453614,91.73617216,374,577,4,average,0,1.0
2016-10-29 14:59:00,26.14453614,91.73617216,414,577,4,average,0,0.5
2016-10-29 15:26:00,26.14453614,91.73617216,417,577,2,low,0,1.0
2016-10-29 15:59:00,26.14453614,91.73617216,417,577,3,average,0,1.0
2016-10-29 16:26:00,26.14453614,91.73617216,369,577,1,low,0,1.0
2016-10-30 07:59:00,26.14453614,91.73617216,43,577,2,average,1,1.0
2016-10-30 07:59:00,26.14453614,91.73617216,43,577,2,average,1,1.0
2016-10-30 07:59:00,26.14453614,91.73617216,43,577,2,low,1,1.0
2016-10-30 08:25:00,26.14453614,91.73617216,44,577,2,low,1,0.5
2016-10-30 08:59:00,26.14453614,91.73617216,45,577,2,low,1,0.5
2016-10-30 09:25:00,26.14453614,91.73617216,44,577,2,low,1,0.5
2016-10-30 09:59:00,26.14453614,91.73617216,47,577,2,low,1,1.0
2016-10-30 10:25:00,26.14453614,91.73617216,61,577,3,low,1,1.0
2016-10-30 10:59:00,26.14453614,91.73617216,84,577,4,average,1,1.0
2016-10-30 11:25:00,26.14453614,91.73617216,107,577,6,average,1,1.0
2016-10-30 11:59:00,26.14453614,91.73617216,122,577,7,high,1,1.0
2016-10-30 12:26:00,26.14453614,91.73617216,142,577,9,high,1,1.5
2016-10-30 13:06:00,26.14453614,91.73617216,169,577,8,high,1,1.0
2016-10-30 13:25:00,26.14453614,91.73617216,177,577,9,high,1,1.0
2016-10-30 13:59:00,26.14453614,91.73617216,182,577,6,average,1,1.0
2016-10-30 14:32:00,26.14453614,91.73617216,183,577,7,high,1,1.0
2016-10-30 15:00:00,26.14453614,91.73617216,157,577,3,average,1,0.5
2016-10-30 15:32:00,26.14453614,91.73617216,147,577,3,average,1,1.0
2016-10-31 08:00:00,26.14453614,91.73617216,49,577,1,low,0,1.0
2016-10-31 08:26:00,26.14453614,91.73617216,58,577,2,low,0,1.5
2016-10-31 09:00:00,26.14453614,91.73617216,67,577,1,low,0,1.0
2016-10-31 09:26:00,26.14453614,91.73617216,92,577,2,average,0,1.0
2016-10-31 10:00:00,26.14453614,91.73617216,111,577,2,low,0,1.0
2016-10-31 10:26:00,26.14453614,91.73617216,129,577,3,average,0,1.0
2016-10-31 11:00:00,26.14453614,91.73617216,166,577,4,average,0,1.0
2016-10-31 11:26:00,26.14453614,91.73617216,178,577,4,average,0,1.0
2016-10-31 12:00:00,26.14453614,91.73617216,198,577,7,high,0,1.5
2016-10-31 12:26:00,26.14453614,91.73617216,199,577,7,high,0,0.5
2016-10-31 13:00:00,26.14453614,91.73617216,198,577,7,high,0,1.0
2016-10-31 13:26:00,26.14453614,91.73617216,201,577,6,high,0,0.5
2016-10-31 13:59:00,26.14453614,91.73617216,189,577,4,average,0,0.5
2016-10-31 14:26:00,26.14453614,91.73617216,185,577,4,average,0,1.0
2016-10-31 15:00:00,26.14453614,91.73617216,160,577,2,average,0,1.0
2016-10-31 15:27:00,26.14453614,91.73617216,141,577,2,low,0,1.0
2016-10-31 16:00:00,26.14453614,91.73617216,130,577,2,low,0,1.0
2016-10-31 16:26:00,26.14453614,91.73617216,121,577,2,low,0,1.0
2016-11-01 08:06:00,26.14453614,91.73617216,50,577,1,low,0,1.0
2016-11-01 08:26:00,26.14453614,91.73617216,54,577,1,low,0,1.0
2016-11-01 09:00:00,26.14453614,91.73617216,69,577,2,average,0,1.0
2016-11-01 09:26:00,26.14453614,91.73617216,91,577,1,low,0,1.0
2016-11-01 10:00:00,26.14453614,91.73617216,135,577,3,average,0,1.5
2016-11-01 10:26:00,26.14453614,91.73617216,163,577,4,average,0,1.5
2016-11-01 11:00:00,26.14453614,91.73617216,185,577,5,average,0,1.0
2016-11-01 11:26:00,26.14453614,91.73617216,207,577,4,average,0,0.5
2016-11-01 12:00:00,26.14453614,91.73617216,239,577,7,high,0,1.0
2016-11-01 12:26:00,26.14453614,91.73617216,244,577,7,high,0,1.0
2016-11-01 13:00:00,26.14453614,91.73617216,243,577,8,high,0,1.0
2016-11-01 13:26:00,26.14453614,91.73617216,241,577,7,high,0,1.0
2016-11-01 14:00:00,26.14453614,91.73617216,229,577,4,average,0,1.0
2016-11-01 14:26:00,26.14453614,91.73617216,199,577,3,average,0,1.5
2016-11-01 15:00:00,26.14453614,91.73617216,180,577,2,average,0,0.5
2016-11-01 15:27:00,26.14453614,91.73617216,167,577,2,low,0,0.5
2016-11-01 16:00:00,26.14453614,91.73617216,153,577,1,low,0,1.0
2016-11-01 16:33:00,26.14453614,91.73617216,133,577,1,low,0,1.0
2016-11-02 07:56:00,26.14453614,91.73617216,50,577,1,low,0,0.5
2016-11-02 08:30:00,26.14453614,91.73617216,52,577,1,low,0,1.0
2016-11-02 08:56:00,26.14453614,91.73617216,57,577,2,low,0,1.0
2016-11-02 09:30:00,26.14453614,91.73617216,81,577,2,average,0,1.0
2016-11-02 09:56:00,26.14453614,91.73617216,97,577,2,average,0,1.0
2016-11-02 10:29:00,26.14453614,91.73617216,125,577,3,low,0,1.0
2016-11-02 10:56:00,26.14453614,91.73617216,144,577,3,average,0,1.0
2016-11-02 11:30:00,26.14453614,91.73617216,167,577,4,average,0,1.0
2016-11-02 11:56:00,26.14453614,91.73617216,169,577,5,average,0,0.5
2016-11-02 12:30:00,26.14453614,91.73617216,184,577,7,high,0,1.0
2016-11-02 13:03:00,26.14453614,91.73617216,192,577,4,average,0,1.0
2016-11-02 13:30:00,26.14453614,91.73617216,188,577,4,average,0,1.0
2016-11-02 14:03:00,26.14453614,91.73617216,188,577,3,average,0,0.5
2016-11-02 14:30:00,26.14453614,91.73617216,171,577,3,average,0,1.0
2016-11-02 14:56:00,26.14453614,91.73617216,153,577,4,average,0,1.0
2016-11-02 15:29:00,26.14453614,91.73617216,130,577,3,low,0,0.5
2016-11-02 16:03:00,26.14453614,91.73617216,125,577,2,average,0,1.0
2016-11-02 16:30:00,26.14453614,91.73617216,115,577,2,average,0,1.0
2016-11-03 08:00:00,26.14453614,91.73617216,51,577,1,low,0,1.0
2016-11-03 08:26:00,26.14453614,91.73617216,56,577,1,low,0,1.0
2016-11-03 09:00:00,26.14453614,91.73617216,60,577,1,low,0,1.0
2016-11-03 09:26:00,26.14453614,91.73617216,80,577,1,low,0,1.0
2016-11-03 10:00:00,26.14453614,91.73617216,119,577,3,low,0,1.0
2016-11-03 10:26:00,26.14453614,91.73617216,138,577,2,low,0,1.0
2016-11-03 11:00:00,26.14453614,91.73617216,185,577,5,average,0,1.0
2016-11-03 11:26:00,26.14453614,91.73617216,195,577,6,high,0,1.0
2016-11-03 12:00:00,26.14453614,91.73617216,195,577,7,high,0,1.0
2016-11-03 12:26:00,26.14453614,91.73617216,191,577,7,high,0,1.5
2016-11-03 12:59:00,26.14453614,91.73617216,196,577,7,high,0,1.5
2016-11-03 13:26:00,26.14453614,91.73617216,191,577,7,high,0,1.5
2016-11-03 13:59:00,26.14453614,91.73617216,187,577,5,average,0,1.0
2016-11-03 14:26:00,26.14453614,91.73617216,177,577,5,high,0,1.0
2016-11-03 15:00:00,26.14453614,91.73617216,154,577,3,average,0,1.0
2016-11-03 15:26:00,26.14453614,91.73617216,142,577,2,low,0,1.0
2016-11-03 16:03:00,26.14453614,91.73617216,120,577,1,low,0,1.0
2016-11-03 16:30:00,26.14453614,91.73617216,108,577,2,average,0,1.0
2016-11-04 08:00:00,26.14453614,91.73617216,48,577,1,low,0,0.5
2016-11-04 08:26:00,26.14453614,91.73617216,56,577,1,low,0,0.5
2016-11-04 08:59:00,26.14453614,91.73617216,71,577,1,low,0,0.5
2016-11-04 09:33:00,26.14453614,91.73617216,97,577,1,low,0,1.0
2016-11-04 10:00:00,26.14453614,91.73617216,115,577,2,low,0,1.5
2016-11-04 10:26:00,26.14453614,91.73617216,135,577,3,average,0,1.0
2016-11-04 11:00:00,26.14453614,91.73617216,154,577,6,high,0,0.5
2016-11-04 11:33:00,26.14453614,91.73617216,179,577,6,high,0,1.5
2016-11-04 12:00:00,26.14453614,91.73617216,183,577,7,high,0,1.0
2016-11-04 12:33:00,26.14453614,91.73617216,182,577,6,high,0,1.0
2016-11-04 13:00:00,26.14453614,91.73617216,171,577,6,high,0,1.0
2016-11-04 13:26:00,26.14453614,91.73617216,173,577,6,high,0,1.0
2016-11-04 13:59:00,26.14453614,91.73617216,179,577,4,average,0,1.0
2016-11-04 14:26:00,26.14453614,91.73617216,167,577,3,average,0,1.0
2016-11-04 15:00:00,26.14453614,91.73617216,156,577,2,average,0,1.0
2016-11-04 15:26:00,26.14453614,91.73617216,145,577,2,low,0,0.5
2016-11-04 16:00:00,26.14453614,91.73617216,136,577,2,low,0,1.0
2016-11-04 16:26:00,26.14453614,91.73617216,119,577,1,low,0,0.5
2016-11-05 08:00:00,26.14453614,91.73617216,43,577,2,average,0,1.0
2016-11-05 08:26:00,26.14453614,91.73617216,48,577,1,low,0,0.5
2016-11-05 08:59:00,26.14453614,91.73617216,59,577,1,low,0,1.0
2016-11-05 09:26:00,26.14453614,91.73617216,90,577,2,low,0,1.0
2016-11-05 09:59:00,26.14453614,91.73617216,135,577,1,low,0,1.0
2016-11-05 10:33:00,26.14453614,91.73617216,181,577,3,average,0,1.0
2016-11-05 10:59:00,26.14453614,91.73617216,224,577,4,average,0,0.5
2016-11-05 11:26:00,26.14453614,91.73617216,243,577,5,average,0,1.0
2016-11-05 12:06:00,26.14453614,91.73617216,278,577,8,high,0,1.0
2016-11-05 12:26:00,26.14453614,91.73617216,288,577,7,high,0,1.0
2016-11-05 13:00:00,26.14453614,91.73617216,331,577,7,high,0,0.5
2016-11-05 13:33:00,26.14453614,91.73617216,351,577,7,high,0,1.0
2016-11-05 13:59:00,26.14453614,91.73617216,361,577,5,average,0,0.5
2016-11-05 14:26:00,26.14453614,91.73617216,346,577,4,average,0,1.0
2016-11-05 15:00:00,26.14453614,91.73617216,369,577,3,average,0,1.0
2016-11-05 15:26:00,26.14453614,91.73617216,390,577,2,low,0,1.0
2016-11-05 16:00:00,26.14453614,91.73617216,368,577,2,average,0,1.0
2016-11-05 16:26:00,26.14453614,91.73617216,340,577,2,low,0,1.0
2016-11-06 08:00:00,26.14453614,91.73617216,35,577,2,low,1,1.0
2016-11-06 08:26:00,26.14453614,91.73617216,35,577,1,low,1,1.5
2016-11-06 09:00:00,26.14453614,91.73617216,36,577,2,low,1,1.0
2016-11-06 09:33:00,26.14453614,91.73617216,39,577,3,low,1,1.0
2016-11-06 10:00:00,26.14453614,91.73617216,46,577,3,low,1,1.0
2016-11-06 10:26:00,26.14453614,91.73617216,53,577,3,low,1,1.0
2016-11-06 10:59:00,26.14453614,91.73617216,77,577,4,average,1,1.5
2016-11-06 11:26:00,26.14453614,91.73617216,96,577,5,average,1,1.0
2016-11-06 11:59:00,26.14453614,91.73617216,124,577,5,average,1,1.0
2016-11-06 12:26:00,26.14453614,91.73617216,153,577,9,high,1,1.0
2016-11-06 13:06:00,26.14453614,91.73617216,178,577,8,high,1,1.0
2016-11-06 13:26:00,26.14453614,91.73617216,188,577,9,high,1,1.0
2016-11-06 13:59:00,26.14453614,91.73617216,216,577,6,average,1,1.0
2016-11-06 14:33:00,26.14453614,91.73617216,225,577,8,high,1,1.0
2016-11-06 15:00:00,26.14453614,91.73617216,211,577,4,average,1,1.0
2016-11-06 15:26:00,26.14453614,91.73617216,188,577,3,low,1,0.5
2016-11-06 15:59:00,26.14453614,91.73617216,163,577,3,low,1,1.0
2016-11-06 16:26:00,26.14453614,91.73617216,130,577,2,low,1,1.0
2016-11-07 08:00:00,26.14453614,91.73617216,30,577,1,low,0,1.0
2016-11-07 08:26:00,26.14453614,91.73617216,38,577,1,low,0,1.0
2016-11-07 08:59:00,26.14453614,91.73617216,49,577,1,low,0,1.0
2016-11-07 09:26:00,26.14453614,91.73617216,61,577,2,low,0,1.0
2016-11-07 09:59:00,26.14453614,91.73617216,87,577,2,low,0,1.5
2016-11-07 10:26:00,26.14453614,91.73617216,110,577,2,low,0,1.0
2016-11-07 10:59:00,26.14453614,91.73617216,142,577,5,high,0,1.0
2016-11-07 11:26:00,26.14453614,91.73617216,157,577,7,high,0,1.0
2016-11-07 11:59:00,26.14453614,91.73617216,157,577,4,average,0,0.5
2016-11-07 12:26:00,26.14453614,91.73617216,160,577,5,average,0,1.0
2016-11-07 12:59:00,26.14453614,91.73617216,154,577,6,high,0,1.0
2016-11-07 13:33:00,26.14453614,91.73617216,161,577,6,high,0,1.0
2016-11-07 13:59:00,26.14453614,91.73617216,162,577,5,average,0,1.0
2016-11-07 14:33:00,26.14453614,91.73617216,156,577,3,average,0,0.5
2016-11-07 15:00:00,26.14453614,91.73617216,148,577,3,average,0,1.0
2016-11-07 15:33:00,26.14453614,91.73617216,124,577,2,low,0,1.0
2016-11-07 16:00:00,26.14453614,91.73617216,119,577,2,average,0,1.0
2016-11-07 16:33:00,26.14453614,91.73617216,118,577,2,low,0,1.0
2016-11-08 07:59:00,26.14453614,91.73617216,34,577,1,low,0,1.0
2016-11-08 08:26:00,26.14453614,91.73617216,36,577,1,low,0,1.0
2016-11-08 08:59:00,26.14453614,91.73617216,46,577,1,low,0,1.0
2016-11-08 09:26:00,26.14453614,91.73617216,68,577,2,average,0,1.0
2016-11-08 09:59:00,26.14453614,91.73617216,112,577,2,low,0,1.0
2016-11-08 10:33:00,26.14453614,91.73617216,150,577,3,average,0,1.0
2016-11-08 11:00:00,26.14453614,91.73617216,178,577,5,average,0,0.5
2016-11-08 11:33:00,26.14453614,91.73617216,196,577,4,average,0,1.0
2016-11-08 11:59:00,26.14453614,91.73617216,236,577,5,average,0,1.0
2016-11-08 12:27:00,26.14453614,91.73617216,250,577,8,high,0,1.0
2016-11-08 13:00:00,26.14453614,91.73617216,253,577,7,high,0,1.0
2016-11-08 13:34:00,26.14453614,91.73617216,237,577,7,high,0,0.5
2016-11-08 14:00:00,26.14453614,91.73617216,223,577,3,average,0,0.5
2016-11-08 14:26:00,26.14453614,91.73617216,196,577,3,average,0,1.0
2016-11-08 15:00:00,26.14453614,91.73617216,163,577,3,high,0,1.5
2016-11-08 15:33:00,26.14453614,91.73617216,144,577,2,low,0,0.5
2016-11-08 16:01:00,26.14453614,91.73617216,127,577,2,low,0,1.0
2016-11-08 16:34:00,26.14453614,91.73617216,106,577,1,low,0,1.0
2016-11-09 08:00:00,26.14453614,91.73617216,32,577,1,low,0,1.0
2016-11-09 08:27:00,26.14453614,91.73617216,37,577,1,low,0,1.0
2016-11-09 09:00:00,26.14453614,91.73617216,43,577,2,low,0,1.0
2016-11-09 09:34:00,26.14453614,91.73617216,61,577,2,low,0,1.0
2016-11-09 10:00:00,26.14453614,91.73617216,88,577,2,low,0,1.5
2016-11-09 10:27:00,26.14453614,91.73617216,107,577,3,low,0,1.0
2016-11-09 11:00:00,26.14453614,91.73617216,130,577,4,average,0,1.0
2016-11-09 11:27:00,26.14453614,91.73617216,151,577,4,average,0,0.5
2016-11-09 12:00:00,26.14453614,91.73617216,152,577,6,high,0,0.5
2016-11-09 12:27:00,26.14453614,91.73617216,160,577,7,high,0,1.0
2016-11-09 13:00:00,26.14453614,91.73617216,172,577,7,high,0,1.0
2016-11-09 13:27:00,26.14453614,91.73617216,172,577,5,average,0,0.5
2016-11-09 14:00:00,26.14453614,91.73617216,163,577,4,average,0,1.0
2016-11-09 14:27:00,26.14453614,91.73617216,152,577,3,average,0,1.0
2016-11-09 15:00:00,26.14453614,91.73617216,134,577,2,average,0,1.5
2016-11-09 15:34:00,26.14453614,91.73617216,124,577,2,low,0,1.0
2016-11-09 16:00:00,26.14453614,91.73617216,108,577,2,low,0,1.0
2016-11-09 16:34:00,26.14453614,91.73617216,94,577,2,average,0,1.5
2016-11-10 08:00:00,26.14453614,91.73617216,36,577,1,low,0,0.5
2016-11-10 08:34:00,26.14453614,91.73617216,41,577,2,low,0,1.0
2016-11-10 09:00:00,26.14453614,91.73617216,49,577,1,low,0,1.0
2016-11-10 09:27:00,26.14453614,91.73617216,65,577,1,low,0,1.0
2016-11-10 10:00:00,26.14453614,91.73617216,93,577,2,low,0,1.0
2016-11-10 10:27:00,26.14453614,91.73617216,126,577,2,low,0,1.0
2016-11-10 11:00:00,26.14453614,91.73617216,160,577,5,average,0,1.0
2016-11-10 11:27:00,26.14453614,91.73617216,186,577,4,average,0,1.0
2016-11-10 12:00:00,26.14453614,91.73617216,201,577,5,average,0,0.5
2016-11-10 12:27:00,26.14453614,91.73617216,208,577,7,high,0,1.0
2016-11-10 13:00:00,26.14453614,91.73617216,208,577,6,high,0,1.0
2016-11-10 13:34:00,26.14453614,91.73617216,200,577,7,high,0,1.0
2016-11-10 14:00:00,26.14453614,91.73617216,201,577,5,high,0,1.0
2016-11-10 14:27:00,26.14453614,91.73617216,190,577,3,average,0,1.0
2016-11-10 15:00:00,26.14453614,91.73617216,162,577,2,average,0,1.0
2016-11-10 15:27:00,26.14453614,91.73617216,153,577,2,average,0,1.0
2016-11-10 16:00:00,26.14453614,91.73617216,147,577,1,low,0,1.0
2016-11-10 16:27:00,26.14453614,91.73617216,136,577,2,low,0,1.0
2016-11-11 08:00:00,26.14453614,91.73617216,39,577,1,average,0,1.0
2016-11-11 08:27:00,26.14453614,91.73617216,42,577,1,low,0,1.0
2016-11-11 09:00:00,26.14453614,91.73617216,63,577,2,low,0,1.5
2016-11-11 09:27:00,26.14453614,91.73617216,82,577,2,low,0,1.0
2016-11-11 10:00:00,26.14453614,91.73617216,122,577,2,low,0,1.0
2016-11-11 10:27:00,26.14453614,91.73617216,147,577,2,low,0,1.0
2016-11-11 11:00:00,26.14453614,91.73617216,169,577,5,average,0,1.0
2016-11-11 11:27:00,26.14453614,91.73617216,191,577,4,average,0,1.0
2016-11-11 12:00:00,26.14453614,91.73617216,188,577,7,high,0,1.0
2016-11-11 12:27:00,26.14453614,91.73617216,178,577,7,high,0,1.0
2016-11-11 13:00:00,26.14453614,91.73617216,164,577,6,high,0,1.0
2016-11-11 13:34:00,26.14453614,91.73617216,166,577,6,high,0,1.0
2016-11-11 14:00:00,26.14453614,91.73617216,170,577,3,average,0,1.0
2016-11-11 14:27:00,26.14453614,91.73617216,161,577,3,average,0,1.0
2016-11-11 15:00:00,26.14453614,91.73617216,162,577,3,average,0,0.5
2016-11-11 15:34:00,26.14453614,91.73617216,142,577,2,low,0,1.0
2016-11-11 16:00:00,26.14453614,91.73617216,138,577,1,low,0,1.0
2016-11-11 16:34:00,26.14453614,91.73617216,124,577,2,average,0,1.0
2016-11-12 08:00:00,26.14453614,91.73617216,33,577,1,average,0,1.0
2016-11-12 08:27:00,26.14453614,91.73617216,37,577,2,low,0,1.0
2016-11-12 09:00:00,26.14453614,91.73617216,50,577,1,low,0,1.0
2016-11-12 09:27:00,26.14453614,91.73617216,73,577,2,low,0,1.5
2016-11-12 10:00:00,26.14453614,91.73617216,124,577,3,low,0,1.0
2016-11-12 10:27:00,26.14453614,91.73617216,159,577,2,low,0,1.0
2016-11-12 11:00:00,26.14453614,91.73617216,212,577,4,average,0,1.0
2016-11-12 11:34:00,26.14453614,91.73617216,251,577,5,average,0,1.0
2016-11-12 12:00:00,26.14453614,91.73617216,291,577,7,high,0,1.0
2016-11-12 12:27:00,26.14453614,91.73617216,306,577,7,high,0,0.5
2016-11-12 13:00:00,26.14453614,91.73617216,321,577,7,high,0,1.5
2016-11-12 13:27:00,26.14453614,91.73617216,341,577,8,high,0,1.0
2016-11-12 14:00:00,26.14453614,91.73617216,383,577,4,average,0,1.0
2016-11-12 14:27:00,26.14453614,91.73617216,416,577,6,high,0,1.0
2016-11-12 15:00:00,26.14453614,91.73617216,449,577,3,average,0,1.0
2016-11-12 15:27:00,26.14453614,91.73617216,442,577,2,low,0,1.0
2016-11-12 16:00:00,26.14453614,91.73617216,418,577,2,low,0,1.0
2016-11-12 16:34:00,26.14453614,91.73617216,356,577,2,low,0,1.0
2016-11-13 08:00:00,26.14453614,91.73617216,23,577,1,low,1,1.0
2016-11-13 08:27:00,26.14453614,91.73617216,24,577,2,low,1,1.0
2016-11-13 09:00:00,26.14453614,91.73617216,27,577,2,low,1,1.0
